STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,EMXP,MXSD,TPCP,TSNW,EMXT,EMNT,MMXT,MMNT,MNTM
GHCND:US1NJBG0023,OAKLAND 0.9 SSE NJ US,149.4,41.0191,-74.2334,20150101,417,203,1075,399,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0023,OAKLAND 0.9 SSE NJ US,149.4,41.0191,-74.2334,20150201,262,394,529,499,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0023,OAKLAND 0.9 SSE NJ US,149.4,41.0191,-74.2334,20150301,224,483,946,292,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0023,OAKLAND 0.9 SSE NJ US,149.4,41.0191,-74.2334,20150401,361,13,736,15,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0023,OAKLAND 0.9 SSE NJ US,149.4,41.0191,-74.2334,20150501,86,0,143,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0023,OAKLAND 0.9 SSE NJ US,149.4,41.0191,-74.2334,20150601,310,0,1789,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0078,BLUE BELL 0.8 NE PA US,106.7,40.153,-75.2564,20150101,351,-9999,1057,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0078,BLUE BELL 0.8 NE PA US,106.7,40.153,-75.2564,20150201,180,-9999,287,89,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0078,BLUE BELL 0.8 NE PA US,106.7,40.153,-75.2564,20150301,246,203,1500,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0078,BLUE BELL 0.8 NE PA US,106.7,40.153,-75.2564,20150401,307,-9999,597,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0078,BLUE BELL 0.8 NE PA US,106.7,40.153,-75.2564,20150501,13,-9999,31,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0078,BLUE BELL 0.8 NE PA US,106.7,40.153,-75.2564,20150601,483,-9999,1977,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0076,PERKIOMENVILLE 4.6 SW PA US,68.9,40.2825,-75.5451,20150101,312,-9999,518,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0076,PERKIOMENVILLE 4.6 SW PA US,68.9,40.2825,-75.5451,20150201,84,-9999,84,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0076,PERKIOMENVILLE 4.6 SW PA US,68.9,40.2825,-75.5451,20150301,236,-9999,692,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0076,PERKIOMENVILLE 4.6 SW PA US,68.9,40.2825,-75.5451,20150401,279,-9999,581,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0076,PERKIOMENVILLE 4.6 SW PA US,68.9,40.2825,-75.5451,20150501,76,-9999,81,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0076,PERKIOMENVILLE 4.6 SW PA US,68.9,40.2825,-75.5451,20150601,318,-9999,986,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMD0055,EDISON TWP 1.4 N NJ US,41.8,40.5558,-74.3684,20150101,480,152,976,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMD0055,EDISON TWP 1.4 N NJ US,41.8,40.5558,-74.3684,20150201,175,-9999,175,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMD0055,EDISON TWP 1.4 N NJ US,41.8,40.5558,-74.3684,20150301,155,-9999,155,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMD0058,SAYREVILLE 1.3 ESE NJ US,41.8,40.4565,-74.2994,20150401,180,-9999,271,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMD0058,SAYREVILLE 1.3 ESE NJ US,41.8,40.4565,-74.2994,20150501,64,-9999,69,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMD0058,SAYREVILLE 1.3 ESE NJ US,41.8,40.4565,-74.2994,20150601,99,-9999,332,0,-9999,-9999,-9999,-9999,-9999
GHCND:USC00367938,SELLERSVILLE PA US,103.6,40.3589,-75.3222,20150101,300,152,1037,205,94,-161,9,-97,-44
GHCND:USC00367938,SELLERSVILLE PA US,103.6,40.3589,-75.3222,20150201,175,203,465,258,67,-206,-15,-131,-73
GHCND:USC00367938,SELLERSVILLE PA US,103.6,40.3589,-75.3222,20150301,312,381,1463,394,183,-183,62,-55,3
GHCND:USC00367938,SELLERSVILLE PA US,103.6,40.3589,-75.3222,20150401,206,0,569,0,261,-39,167,27,97
GHCND:USC00367938,SELLERSVILLE PA US,103.6,40.3589,-75.3222,20150501,107,0,140,0,300,39,254,103,179
GHCND:USC00367938,SELLERSVILLE PA US,103.6,40.3589,-75.3222,20150601,640,0,2062,0,322,72,259,143,201
GHCND:US1NJES0018,MAPLEWOOD TWP 0.9 SE NJ US,72.5,40.7237,-74.2598,20150101,498,135,1572,265,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0018,MAPLEWOOD TWP 0.9 SE NJ US,72.5,40.7237,-74.2598,20150201,376,282,855,237,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0018,MAPLEWOOD TWP 0.9 SE NJ US,72.5,40.7237,-74.2598,20150301,224,330,1347,310,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0018,MAPLEWOOD TWP 0.9 SE NJ US,72.5,40.7237,-74.2598,20150401,371,-9999,620,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0018,MAPLEWOOD TWP 0.9 SE NJ US,72.5,40.7237,-74.2598,20150501,81,-9999,86,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0018,MAPLEWOOD TWP 0.9 SE NJ US,72.5,40.7237,-74.2598,20150601,371,-9999,1866,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0029,OAKLAND 0.2 WNW NJ US,73.8,41.0328,-74.245,20150101,381,191,1020,384,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0029,OAKLAND 0.2 WNW NJ US,73.8,41.0328,-74.245,20150201,282,356,522,438,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0029,OAKLAND 0.2 WNW NJ US,73.8,41.0328,-74.245,20150301,272,445,966,272,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0029,OAKLAND 0.2 WNW NJ US,73.8,41.0328,-74.245,20150401,340,0,669,13,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0029,OAKLAND 0.2 WNW NJ US,73.8,41.0328,-74.245,20150501,109,0,178,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0029,OAKLAND 0.2 WNW NJ US,73.8,41.0328,-74.245,20150601,343,0,1688,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0019,WEST CALDWELL TWP 1.3 NE NJ US,81.4,40.8615,-74.2775,20150101,382,137,861,264,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0019,WEST CALDWELL TWP 1.3 NE NJ US,81.4,40.8615,-74.2775,20150201,157,-9999,273,155,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0019,WEST CALDWELL TWP 1.3 NE NJ US,81.4,40.8615,-74.2775,20150301,191,-9999,827,160,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0019,WEST CALDWELL TWP 1.3 NE NJ US,81.4,40.8615,-74.2775,20150401,546,0,858,8,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0019,WEST CALDWELL TWP 1.3 NE NJ US,81.4,40.8615,-74.2775,20150501,122,-9999,163,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0019,WEST CALDWELL TWP 1.3 NE NJ US,81.4,40.8615,-74.2775,20150601,312,-9999,1636,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0072,NORTH WALES 1.3 SW PA US,103,40.195,-75.2908,20150101,249,-9999,705,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0072,NORTH WALES 1.3 SW PA US,103,40.195,-75.2908,20150201,175,-9999,321,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0072,NORTH WALES 1.3 SW PA US,103,40.195,-75.2908,20150301,224,-9999,1083,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0072,NORTH WALES 1.3 SW PA US,103,40.195,-75.2908,20150401,335,-9999,497,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0072,NORTH WALES 1.3 SW PA US,103,40.195,-75.2908,20150501,46,-9999,76,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0072,NORTH WALES 1.3 SW PA US,103,40.195,-75.2908,20150601,411,-9999,1549,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJGL0015,MONROE TWP 5.1 WNW NJ US,12.2,39.6916,-75.0596,20150101,536,-9999,963,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0020,BLOOMFIELD 1.7 S NJ US,0,40.785,-74.1885,20150101,402,191,745,331,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0020,BLOOMFIELD 1.7 S NJ US,0,40.785,-74.1885,20150201,340,-9999,370,81,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0020,BLOOMFIELD 1.7 S NJ US,0,40.785,-74.1885,20150301,260,97,778,178,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0020,BLOOMFIELD 1.7 S NJ US,0,40.785,-74.1885,20150401,538,-9999,670,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0020,BLOOMFIELD 1.7 S NJ US,0,40.785,-74.1885,20150501,61,-9999,79,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0020,BLOOMFIELD 1.7 S NJ US,0,40.785,-74.1885,20150601,541,-9999,717,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0021,VERONA TWP 0.6 WSW NJ US,135.6,40.8305,-74.2539,20150501,127,-9999,165,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0021,VERONA TWP 0.6 WSW NJ US,135.6,40.8305,-74.2539,20150601,554,-9999,1616,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJGL0011,WOOLWICH TWP 3.2 SSE NJ US,36.6,39.6991,-75.2876,20150101,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJGL0011,WOOLWICH TWP 3.2 SSE NJ US,36.6,39.6991,-75.2876,20150601,424,-9999,503,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJGL0012,WASHINGTON TWP 2.1 NNW NJ US,27.4,39.7739,-75.0925,20150101,566,-9999,1415,104,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJGL0012,WASHINGTON TWP 2.1 NNW NJ US,27.4,39.7739,-75.0925,20150201,335,102,736,313,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJGL0012,WASHINGTON TWP 2.1 NNW NJ US,27.4,39.7739,-75.0925,20150301,382,-9999,1258,89,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJGL0012,WASHINGTON TWP 2.1 NNW NJ US,27.4,39.7739,-75.0925,20150401,305,-9999,877,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJGL0012,WASHINGTON TWP 2.1 NNW NJ US,27.4,39.7739,-75.0925,20150501,91,-9999,180,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJGL0012,WASHINGTON TWP 2.1 NNW NJ US,27.4,39.7739,-75.0925,20150601,536,-9999,2297,0,-9999,-9999,-9999,-9999,-9999
GHCND:USC00192913,FOXBORO MA US,82.3,42.0785,-71.238,20150101,249,483,981,688,106,-189,1,-96,-47
GHCND:USC00192913,FOXBORO MA US,82.3,42.0785,-71.238,20150201,211,762,966,1334,44,-217,-35,-152,-95
GHCND:USC00192913,FOXBORO MA US,82.3,42.0785,-71.238,20150301,254,686,835,165,133,-172,41,-58,-8
GHCND:USC00192913,FOXBORO MA US,82.3,42.0785,-71.238,20150401,424,51,869,0,222,-28,135,31,83
GHCND:USC00192913,FOXBORO MA US,82.3,42.0785,-71.238,20150501,41,0,74,0,306,17,235,95,165
GHCND:USC00192913,FOXBORO MA US,82.3,42.0785,-71.238,20150601,272,0,1029,0,289,78,231,135,183
GHCND:US1NJPS0022,RINGWOOD 3.0 SSE NJ US,185.9,41.0653,-74.2571,20150101,518,-9999,1790,81,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJPS0022,RINGWOOD 3.0 SSE NJ US,185.9,41.0653,-74.2571,20150201,538,-9999,1057,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJPS0022,RINGWOOD 3.0 SSE NJ US,185.9,41.0653,-74.2571,20150301,350,-9999,1089,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJPS0022,RINGWOOD 3.0 SSE NJ US,185.9,41.0653,-74.2571,20150401,305,-9999,651,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJPS0022,RINGWOOD 3.0 SSE NJ US,185.9,41.0653,-74.2571,20150501,157,-9999,265,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJPS0022,RINGWOOD 3.0 SSE NJ US,185.9,41.0653,-74.2571,20150601,432,-9999,2005,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJPS0025,BLOOMINGDALE 0.7 SSE NJ US,110.3,41.0202,-74.3289,20150101,371,178,901,295,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJPS0025,BLOOMINGDALE 0.7 SSE NJ US,110.3,41.0202,-74.3289,20150201,412,191,908,315,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJPS0025,BLOOMINGDALE 0.7 SSE NJ US,110.3,41.0202,-74.3289,20150301,310,-9999,1093,212,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJPS0025,BLOOMINGDALE 0.7 SSE NJ US,110.3,41.0202,-74.3289,20150401,371,-9999,695,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJPS0025,BLOOMINGDALE 0.7 SSE NJ US,110.3,41.0202,-74.3289,20150501,117,-9999,232,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJPS0025,BLOOMINGDALE 0.7 SSE NJ US,110.3,41.0202,-74.3289,20150601,457,-9999,1977,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMD0060,MATAWAN 1.1 WSW NJ US,21.3,40.4057,-74.2549,20150101,533,76,1288,221,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMD0060,MATAWAN 1.1 WSW NJ US,21.3,40.4057,-74.2549,20150201,300,229,389,127,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMD0060,MATAWAN 1.1 WSW NJ US,21.3,40.4057,-74.2549,20150301,178,-9999,538,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMD0060,MATAWAN 1.1 WSW NJ US,21.3,40.4057,-74.2549,20150401,254,-9999,532,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMD0060,MATAWAN 1.1 WSW NJ US,21.3,40.4057,-74.2549,20150501,160,-9999,355,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMD0060,MATAWAN 1.1 WSW NJ US,21.3,40.4057,-74.2549,20150601,419,-9999,1747,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJUN0010,NEW PROVIDENCE 0.8 ESE NJ US,113.1,40.6945,-74.3898,20150101,500,165,1072,287,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJUN0010,NEW PROVIDENCE 0.8 ESE NJ US,113.1,40.6945,-74.3898,20150201,610,305,1092,250,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJUN0010,NEW PROVIDENCE 0.8 ESE NJ US,113.1,40.6945,-74.3898,20150301,406,495,1676,414,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJUN0010,NEW PROVIDENCE 0.8 ESE NJ US,113.1,40.6945,-74.3898,20150401,396,-9999,663,8,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJUN0010,NEW PROVIDENCE 0.8 ESE NJ US,113.1,40.6945,-74.3898,20150501,274,-9999,389,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJUN0010,NEW PROVIDENCE 0.8 ESE NJ US,113.1,40.6945,-74.3898,20150601,823,-9999,2284,0,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094789,NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,3.4,40.63861,-73.76222,20150101,411,250,1350,434,128,-132,30,-43,-7
GHCND:USW00094789,NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,3.4,40.63861,-73.76222,20150201,300,200,599,347,61,-160,4,-85,-41
GHCND:USW00094789,NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,3.4,40.63861,-73.76222,20150301,282,180,1239,332,167,-105,74,-9,32
GHCND:USW00094789,NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,3.4,40.63861,-73.76222,20150401,221,0,409,0,250,6,161,68,114
GHCND:USW00094789,NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,3.4,40.63861,-73.76222,20150501,104,0,117,0,306,61,227,131,179
GHCND:USW00094789,NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,3.4,40.63861,-73.76222,20150601,277,0,1267,0,322,106,259,177,218
GHCND:US1NJMD0062,OLD BRIDGE TWP 5.1 NE NJ US,7.6,40.4562,-74.2413,20150101,483,76,1552,255,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMD0062,OLD BRIDGE TWP 5.1 NE NJ US,7.6,40.4562,-74.2413,20150201,295,165,786,275,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMD0062,OLD BRIDGE TWP 5.1 NE NJ US,7.6,40.4562,-74.2413,20150301,229,178,1444,320,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMD0062,OLD BRIDGE TWP 5.1 NE NJ US,7.6,40.4562,-74.2413,20150401,249,-9999,430,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMD0062,OLD BRIDGE TWP 5.1 NE NJ US,7.6,40.4562,-74.2413,20150501,277,-9999,387,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMD0062,OLD BRIDGE TWP 5.1 NE NJ US,7.6,40.4562,-74.2413,20150601,927,-9999,2189,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0037,GLEN ROCK 0.4 WNW NJ US,27.1,40.9614,-74.1328,20150101,445,-9999,1130,185,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0037,GLEN ROCK 0.4 WNW NJ US,27.1,40.9614,-74.1328,20150201,272,-9999,586,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0037,GLEN ROCK 0.4 WNW NJ US,27.1,40.9614,-74.1328,20150301,191,-9999,1065,38,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0037,GLEN ROCK 0.4 WNW NJ US,27.1,40.9614,-74.1328,20150401,566,-9999,694,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0037,GLEN ROCK 0.4 WNW NJ US,27.1,40.9614,-74.1328,20150501,64,-9999,144,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0037,GLEN ROCK 0.4 WNW NJ US,27.1,40.9614,-74.1328,20150601,561,-9999,981,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJUN0017,CRANFORD TWP 1.1 NNW NJ US,21.9,40.6722,-74.3096,20150101,437,-9999,1056,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJUN0017,CRANFORD TWP 1.1 NNW NJ US,21.9,40.6722,-74.3096,20150201,450,-9999,681,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJUN0017,CRANFORD TWP 1.1 NNW NJ US,21.9,40.6722,-74.3096,20150301,180,-9999,906,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJUN0017,CRANFORD TWP 1.1 NNW NJ US,21.9,40.6722,-74.3096,20150401,386,-9999,583,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJUN0017,CRANFORD TWP 1.1 NNW NJ US,21.9,40.6722,-74.3096,20150501,147,-9999,320,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJUN0017,CRANFORD TWP 1.1 NNW NJ US,21.9,40.6722,-74.3096,20150601,396,-9999,1756,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJUN0018,UNION TWP 1.1 NW NJ US,31.1,40.7079,-74.2841,20150101,495,-9999,1212,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJUN0018,UNION TWP 1.1 NW NJ US,31.1,40.7079,-74.2841,20150201,264,-9999,513,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJUN0018,UNION TWP 1.1 NW NJ US,31.1,40.7079,-74.2841,20150301,229,-9999,920,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJUN0018,UNION TWP 1.1 NW NJ US,31.1,40.7079,-74.2841,20150401,269,-9999,477,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJUN0018,UNION TWP 1.1 NW NJ US,31.1,40.7079,-74.2841,20150501,264,-9999,430,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJUN0018,UNION TWP 1.1 NW NJ US,31.1,40.7079,-74.2841,20150601,297,-9999,835,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJUN0019,SUMMIT 1.0 NNW NJ US,68,40.7294,-74.3719,20150601,815,-9999,856,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0081,CHELTENHAM 0.2 S PA US,39.3,40.0579,-75.0936,20150101,145,13,176,33,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0081,CHELTENHAM 0.2 S PA US,39.3,40.0579,-75.0936,20150201,89,-9999,89,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0081,CHELTENHAM 0.2 S PA US,39.3,40.0579,-75.0936,20150301,165,-9999,486,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0081,CHELTENHAM 0.2 S PA US,39.3,40.0579,-75.0936,20150401,434,-9999,589,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0081,CHELTENHAM 0.2 S PA US,39.3,40.0579,-75.0936,20150501,38,-9999,64,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0081,CHELTENHAM 0.2 S PA US,39.3,40.0579,-75.0936,20150601,191,-9999,303,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJUN0014,WESTFIELD 0.6 NE NJ US,36.3,40.6588,-74.3358,20150101,498,99,1079,137,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJUN0014,WESTFIELD 0.6 NE NJ US,36.3,40.6588,-74.3358,20150201,358,-9999,587,187,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJUN0014,WESTFIELD 0.6 NE NJ US,36.3,40.6588,-74.3358,20150301,295,-9999,1233,374,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJUN0014,WESTFIELD 0.6 NE NJ US,36.3,40.6588,-74.3358,20150401,373,-9999,577,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJUN0014,WESTFIELD 0.6 NE NJ US,36.3,40.6588,-74.3358,20150501,165,-9999,183,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJUN0014,WESTFIELD 0.6 NE NJ US,36.3,40.6588,-74.3358,20150601,452,-9999,736,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0085,SKIPPACK 2.6 ESE PA US,64,40.2042,-75.3577,20150101,310,25,1066,239,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0085,SKIPPACK 2.6 ESE PA US,64,40.2042,-75.3577,20150201,165,-9999,568,229,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0085,SKIPPACK 2.6 ESE PA US,64,40.2042,-75.3577,20150301,399,127,1721,406,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0085,SKIPPACK 2.6 ESE PA US,64,40.2042,-75.3577,20150401,292,-9999,477,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0085,SKIPPACK 2.6 ESE PA US,64,40.2042,-75.3577,20150501,28,-9999,31,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0085,SKIPPACK 2.6 ESE PA US,64,40.2042,-75.3577,20150601,165,-9999,643,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJGL0024,ELK TWP 2.2 NW NJ US,24.7,39.686,-75.1855,20150101,434,38,1033,61,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJGL0024,ELK TWP 2.2 NW NJ US,24.7,39.686,-75.1855,20150301,94,-9999,109,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJGL0024,ELK TWP 2.2 NW NJ US,24.7,39.686,-75.1855,20150401,335,-9999,726,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJGL0024,ELK TWP 2.2 NW NJ US,24.7,39.686,-75.1855,20150501,71,-9999,207,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJGL0024,ELK TWP 2.2 NW NJ US,24.7,39.686,-75.1855,20150601,452,-9999,1486,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0011,CEDAR GROVE TWP 0.9 NE NJ US,101.8,40.8648,-74.2157,20150101,503,-9999,938,168,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0011,CEDAR GROVE TWP 0.9 NE NJ US,101.8,40.8648,-74.2157,20150201,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0015,MONTCLAIR 2.2 NNE NJ US,113.4,40.8565,-74.2004,20150101,165,127,193,105,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0015,MONTCLAIR 2.2 NNE NJ US,113.4,40.8565,-74.2004,20150201,470,203,470,122,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0015,MONTCLAIR 2.2 NNE NJ US,113.4,40.8565,-74.2004,20150301,104,-9999,300,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0015,MONTCLAIR 2.2 NNE NJ US,113.4,40.8565,-74.2004,20150401,41,-9999,41,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0015,MONTCLAIR 2.2 NNE NJ US,113.4,40.8565,-74.2004,20150501,79,-9999,99,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0015,MONTCLAIR 2.2 NNE NJ US,113.4,40.8565,-74.2004,20150601,521,-9999,521,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJGL0022,EAST GREENWICH TWP 0.7 N NJ US,13.1,39.8009,-75.2387,20150101,462,-9999,647,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJGL0022,EAST GREENWICH TWP 0.7 N NJ US,13.1,39.8009,-75.2387,20150201,584,127,703,267,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJGL0022,EAST GREENWICH TWP 0.7 N NJ US,13.1,39.8009,-75.2387,20150301,320,165,823,170,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJGL0022,EAST GREENWICH TWP 0.7 N NJ US,13.1,39.8009,-75.2387,20150401,178,-9999,287,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJGL0022,EAST GREENWICH TWP 0.7 N NJ US,13.1,39.8009,-75.2387,20150501,81,-9999,161,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJGL0022,EAST GREENWICH TWP 0.7 N NJ US,13.1,39.8009,-75.2387,20150601,533,-9999,1719,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJGL0023,EAST GREENWICH TWP 1.7 NE NJ US,10.1,39.8111,-75.2214,20150601,528,-9999,2091,0,-9999,-9999,-9999,-9999,-9999
