latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
37.31495,-119.34486,326.7,0.63,0.54,2019-12-10,2130,1,VIIRS,n,2.0NRT,282.8,4.4,D
37.91232,-119.96343,352.3,0.59,0.53,2019-12-10,2130,1,VIIRS,n,2.0NRT,290.5,58.6,D
36.21477,-120.21761,332.2,0.55,0.51,2019-12-10,2130,1,VIIRS,n,2.0NRT,281,9.9,D
37.92194,-119.96597,333.9,0.59,0.53,2019-12-10,2130,1,VIIRS,n,2.0NRT,289.1,8.3,D
38.8821,-120.62138,340.5,0.56,0.51,2019-12-10,2136,1,VIIRS,n,2.0NRT,284.9,17.4,D
40.4198,-121.07595,348.8,0.55,0.51,2019-12-10,2136,1,VIIRS,n,2.0NRT,274.9,7.8,D
38.87783,-120.61424,337.2,0.56,0.51,2019-12-10,2136,1,VIIRS,n,2.0NRT,283.8,17.4,D
40.58694,-121.54938,341.9,0.52,0.5,2019-12-10,2136,1,VIIRS,n,2.0NRT,273.6,8.7,D
39.37455,-121.1625,337.4,0.53,0.5,2019-12-10,2136,1,VIIRS,n,2.0NRT,283.5,6.2,D
39.37353,-121.16354,335.9,0.53,0.5,2019-12-10,2136,1,VIIRS,n,2.0NRT,283.4,4.2,D
38.86705,-120.63175,338.2,0.56,0.51,2019-12-10,2136,1,VIIRS,n,2.0NRT,283.4,9.8,D
33.85187,-118.33431,297,0.46,0.39,2019-12-11,0954,1,VIIRS,n,2.0NRT,285.9,0.9,N
38.87226,-120.61875,336.9,0.38,0.36,2019-12-11,0954,1,VIIRS,n,2.0NRT,275,1.8,N
38.87621,-120.62226,314.7,0.38,0.36,2019-12-11,0954,1,VIIRS,n,2.0NRT,272.7,2.8,N
38.87689,-120.62663,298.2,0.38,0.36,2019-12-11,0954,1,VIIRS,n,2.0NRT,273.2,2.8,N
33.77952,-118.23669,299.8,0.47,0.4,2019-12-11,0954,1,VIIRS,n,2.0NRT,287,1.2,N
33.81972,-118.24461,297.7,0.47,0.39,2019-12-11,0954,1,VIIRS,n,2.0NRT,286,1.3,N
37.9226,-119.96256,295.3,0.39,0.36,2019-12-11,0954,1,VIIRS,n,2.0NRT,277.3,0.7,N
34.15541,-118.19477,316,0.46,0.39,2019-12-11,0954,1,VIIRS,n,2.0NRT,278.8,1.4,N
37.92048,-119.94972,301.7,0.39,0.36,2019-12-11,0954,1,VIIRS,n,2.0NRT,275.6,0.9,N
34.33411,-118.51834,326.4,0.45,0.39,2019-12-11,0954,1,VIIRS,n,2.0NRT,278.7,1.8,N
34.32179,-118.51147,303.8,0.45,0.39,2019-12-11,0954,1,VIIRS,n,2.0NRT,277.8,0.9,N
34.32459,-118.52628,297.9,0.45,0.39,2019-12-11,0954,1,VIIRS,n,2.0NRT,278.4,0.8,N
34.24276,-118.38114,296.9,0.46,0.39,2019-12-11,0954,1,VIIRS,n,2.0NRT,278.6,0.7,N
37.9132,-119.94704,305.9,0.39,0.36,2019-12-11,0954,1,VIIRS,n,2.0NRT,275.5,1.1,N
38.88016,-120.6258,332.7,0.38,0.36,2019-12-11,0954,1,VIIRS,n,2.0NRT,279,2.8,N
38.88084,-120.63016,326.6,0.38,0.36,2019-12-11,0954,1,VIIRS,n,2.0NRT,276.9,4.6,N
38.88274,-120.6206,321.7,0.38,0.36,2019-12-11,0954,1,VIIRS,n,2.0NRT,275.9,2.5,N
37.91532,-119.95988,308.8,0.39,0.36,2019-12-11,0954,1,VIIRS,n,2.0NRT,277.9,1.2,N
33.77764,-118.22676,297.5,0.47,0.4,2019-12-11,0954,1,VIIRS,n,2.0NRT,284.2,1.1,N
33.85542,-118.33334,300.8,0.46,0.39,2019-12-11,0954,1,VIIRS,n,2.0NRT,287,0.9,N
34.60785,-117.33463,300.8,0.5,0.41,2019-12-11,0954,1,VIIRS,n,2.0NRT,275.6,1.1,N
37.92376,-119.94888,295.5,0.39,0.36,2019-12-11,0954,1,VIIRS,n,2.0NRT,274.3,0.9,N
37.91719,-119.95054,296.6,0.39,0.36,2019-12-11,0954,1,VIIRS,n,2.0NRT,276.2,1,N
37.9186,-119.95908,311.4,0.39,0.36,2019-12-11,0954,1,VIIRS,n,2.0NRT,277.8,1.2,N
33.61302,-117.82173,307.8,0.49,0.4,2019-12-11,0954,1,VIIRS,n,2.0NRT,281.6,1.2,N
37.91976,-119.9454,319.8,0.39,0.36,2019-12-11,0954,1,VIIRS,n,2.0NRT,275.5,1.8,N
37.91931,-119.96338,301.6,0.39,0.36,2019-12-11,0954,1,VIIRS,n,2.0NRT,277.8,1.2,N
39.49022,-120.33807,311.2,0.38,0.36,2019-12-11,0954,1,VIIRS,n,2.0NRT,270.4,1.4,N
34.4311,-118.64608,310,0.44,0.39,2019-12-11,0954,1,VIIRS,n,2.0NRT,277.4,1,N
38.87552,-120.6179,328.4,0.38,0.36,2019-12-11,0954,1,VIIRS,n,2.0NRT,274.1,1.8,N
38.87758,-120.631,337.1,0.38,0.36,2019-12-11,0954,1,VIIRS,n,2.0NRT,277.2,4.6,N
38.87879,-120.61707,309.8,0.38,0.36,2019-12-11,0954,1,VIIRS,n,2.0NRT,273.4,1.8,N
38.87432,-120.63184,310.2,0.38,0.36,2019-12-11,0954,1,VIIRS,n,2.0NRT,272.8,1,N
38.87294,-120.62311,301.5,0.38,0.36,2019-12-11,0954,1,VIIRS,n,2.0NRT,272.8,2,N
38.87157,-120.61436,308.4,0.38,0.36,2019-12-11,0954,1,VIIRS,n,2.0NRT,274.6,1.8,N
38.86899,-120.61958,326.7,0.38,0.36,2019-12-11,0954,1,VIIRS,n,2.0NRT,273.4,1.8,N
38.87105,-120.63268,301.5,0.38,0.36,2019-12-11,0954,1,VIIRS,n,2.0NRT,272.3,1,N
38.86831,-120.61521,295.9,0.38,0.36,2019-12-11,0954,1,VIIRS,n,2.0NRT,273.5,1.8,N
38.87947,-120.62143,301.4,0.38,0.36,2019-12-11,0954,1,VIIRS,n,2.0NRT,274.8,2.8,N
38.86778,-120.63351,297.1,0.38,0.36,2019-12-11,0954,1,VIIRS,n,2.0NRT,271.9,0.5,N
34.37858,-118.88986,330.3,0.52,0.41,2019-12-11,2112,1,VIIRS,n,2.0NRT,288.5,3.1,D
34.33255,-118.51614,326,0.54,0.42,2019-12-11,2112,1,VIIRS,n,2.0NRT,290,1.7,D
34.36343,-118.95537,336.5,0.51,0.41,2019-12-11,2112,1,VIIRS,n,2.0NRT,297.5,28.9,D
34.3824,-118.89034,332.6,0.52,0.41,2019-12-11,2112,1,VIIRS,n,2.0NRT,288.8,3.1,D
34.43085,-118.64394,303.3,0.4,0.37,2019-12-12,0936,1,VIIRS,n,2.0NRT,273.8,0.8,N
36.4167,-119.78416,298.9,0.44,0.38,2019-12-12,0936,1,VIIRS,n,2.0NRT,264.6,0.5,N
36.3595,-114.91138,297.6,0.4,0.37,2019-12-12,0936,1,VIIRS,n,2.0NRT,268.8,1,N
34.30103,-118.97871,329.1,0.38,0.36,2019-12-12,2054,1,VIIRS,n,2.0NRT,293.3,1.9,D
32.90353,-115.60465,331.3,0.43,0.38,2019-12-12,2054,1,VIIRS,n,2.0NRT,295.9,3.2,D
38.56536,-122.78171,327.5,0.41,0.37,2019-12-12,2054,1,VIIRS,n,2.0NRT,287.7,2.7,D
37.5293,-119.84123,327.2,0.38,0.36,2019-12-12,2054,1,VIIRS,n,2.0NRT,276.4,2,D
36.24828,-118.73309,328.7,0.39,0.36,2019-12-12,2054,1,VIIRS,n,2.0NRT,279.7,11.6,D
34.37904,-118.88906,329,0.38,0.36,2019-12-12,2054,1,VIIRS,n,2.0NRT,292.3,6,D
39.62612,-114.70705,331.4,0.56,0.43,2019-12-12,2054,1,VIIRS,n,2.0NRT,279,10.8,D
37.08182,-119.28413,336.3,0.39,0.36,2019-12-12,2054,1,VIIRS,n,2.0NRT,288,21.2,D
37.07854,-119.28334,337,0.39,0.36,2019-12-12,2054,1,VIIRS,n,2.0NRT,280.8,21.2,D
37.26251,-119.35065,340.3,0.39,0.36,2019-12-12,2054,1,VIIRS,n,2.0NRT,287.6,4.6,D
37.27437,-119.36228,343.9,0.39,0.36,2019-12-12,2054,1,VIIRS,n,2.0NRT,289,9.2,D
36.24767,-118.73729,329.6,0.39,0.36,2019-12-12,2054,1,VIIRS,n,2.0NRT,285.8,11.6,D
33.61482,-117.82671,298,0.53,0.42,2019-12-13,0918,1,VIIRS,n,2.0NRT,283,0.9,N
34.29327,-118.80337,298.3,0.41,0.45,2019-12-13,0918,1,VIIRS,n,2.0NRT,282.9,0.7,N
34.14238,-117.43011,299.9,0.52,0.41,2019-12-13,0918,1,VIIRS,n,2.0NRT,281.8,0.6,N
33.71684,-117.7093,296.5,0.53,0.42,2019-12-13,0918,1,VIIRS,n,2.0NRT,284.6,0.5,N
34.15361,-118.1975,296.9,0.56,0.43,2019-12-13,0918,1,VIIRS,n,2.0NRT,283.7,0.9,N
34.24474,-118.38289,299.2,0.39,0.44,2019-12-13,0918,1,VIIRS,n,2.0NRT,281.9,0.5,N
34.15293,-118.19133,295.3,0.56,0.43,2019-12-13,0918,1,VIIRS,n,2.0NRT,284,1,N
34.623,-117.09872,297.9,0.51,0.41,2019-12-13,0918,1,VIIRS,n,2.0NRT,282.4,0.8,N
34.3382,-118.5216,300.4,0.39,0.44,2019-12-13,0918,1,VIIRS,n,2.0NRT,284.7,1,N
34.60854,-117.33698,310.1,0.52,0.41,2019-12-13,0918,1,VIIRS,n,2.0NRT,283.1,1.9,N
33.61247,-117.82156,304.9,0.53,0.42,2019-12-13,0918,1,VIIRS,n,2.0NRT,283.8,0.8,N
34.42946,-118.64511,303.5,0.4,0.44,2019-12-13,0918,1,VIIRS,n,2.0NRT,282,0.9,N
33.794,-117.47598,300.7,0.52,0.41,2019-12-13,0918,1,VIIRS,n,2.0NRT,282.2,0.8,N
36.35682,-114.91133,308.9,0.43,0.38,2019-12-13,0918,1,VIIRS,n,2.0NRT,277.2,1.4,N
34.03613,-118.10845,297.3,0.56,0.43,2019-12-13,0918,1,VIIRS,n,2.0NRT,283.7,0.5,N
34.33417,-118.52224,316.8,0.39,0.44,2019-12-13,0918,1,VIIRS,n,2.0NRT,284.1,1,N
37.98252,-120.03805,297,0.67,0.73,2019-12-13,1054,1,VIIRS,n,2.0NRT,271.9,2.4,N
32.75315,-115.70167,329.1,0.4,0.37,2019-12-13,2036,1,VIIRS,l,2.0NRT,300.3,39.7,D
32.75027,-115.7187,355.7,0.4,0.37,2019-12-13,2036,1,VIIRS,n,2.0NRT,299.8,12.8,D
32.75459,-115.69316,355.2,0.4,0.37,2019-12-13,2036,1,VIIRS,n,2.0NRT,300.7,7.9,D
32.75482,-115.73309,349.9,0.4,0.37,2019-12-13,2036,1,VIIRS,n,2.0NRT,300.3,4.3,D
32.75362,-115.7195,356.2,0.4,0.37,2019-12-13,2036,1,VIIRS,l,2.0NRT,298.8,12.2,D
32.75147,-115.7323,347.5,0.4,0.37,2019-12-13,2036,1,VIIRS,n,2.0NRT,298.8,4.3,D
32.74955,-115.72297,347.6,0.4,0.37,2019-12-13,2036,1,VIIRS,n,2.0NRT,299.2,20.6,D
32.74883,-115.72724,352.3,0.4,0.37,2019-12-13,2036,1,VIIRS,n,2.0NRT,299.6,20.6,D
32.74812,-115.73149,330.8,0.4,0.37,2019-12-13,2036,1,VIIRS,n,2.0NRT,299.5,5.9,D
35.60921,-120.35007,337.4,0.56,0.43,2019-12-13,2036,1,VIIRS,n,2.0NRT,289.2,11.7,D
35.60897,-120.34882,334.3,0.56,0.43,2019-12-13,2036,1,VIIRS,n,2.0NRT,290,11.3,D
34.31191,-119.18209,334.6,0.52,0.41,2019-12-13,2036,1,VIIRS,n,2.0NRT,290,5.3,D
34.3339,-118.51974,329.1,0.48,0.4,2019-12-13,2036,1,VIIRS,n,2.0NRT,296.7,2.6,D
32.73975,-115.69852,338.9,0.4,0.37,2019-12-13,2036,1,VIIRS,n,2.0NRT,300.3,5.5,D
32.74047,-115.69427,356.2,0.4,0.37,2019-12-13,2036,1,VIIRS,l,2.0NRT,300.8,5.5,D
32.73615,-115.71981,356.2,0.4,0.37,2019-12-13,2036,1,VIIRS,l,2.0NRT,298,5.8,D
32.74454,-115.6908,337.6,0.4,0.37,2019-12-13,2036,1,VIIRS,n,2.0NRT,299.1,4,D
32.7328,-115.719,343.4,0.4,0.37,2019-12-13,2036,1,VIIRS,n,2.0NRT,298,5.8,D
32.7431,-115.6993,340.2,0.4,0.37,2019-12-13,2036,1,VIIRS,n,2.0NRT,301.1,6.6,D
32.90318,-115.60359,331.3,0.4,0.37,2019-12-13,2036,1,VIIRS,n,2.0NRT,296.9,3.7,D
32.74238,-115.70357,348.8,0.4,0.37,2019-12-13,2036,1,VIIRS,n,2.0NRT,301.8,4.5,D
32.74166,-115.70782,342.3,0.4,0.37,2019-12-13,2036,1,VIIRS,n,2.0NRT,300.5,4.5,D
32.73878,-115.72487,356.3,0.4,0.37,2019-12-13,2036,1,VIIRS,n,2.0NRT,300,26.6,D
34.36363,-118.95748,331.8,0.5,0.41,2019-12-13,2036,1,VIIRS,n,2.0NRT,295.3,16.5,D
32.73806,-115.72911,341.9,0.4,0.37,2019-12-13,2036,1,VIIRS,n,2.0NRT,298.8,11.8,D
32.74382,-115.69505,356,0.4,0.37,2019-12-13,2036,1,VIIRS,l,2.0NRT,298.9,6.6,D
32.7395,-115.7206,356.4,0.4,0.37,2019-12-13,2036,1,VIIRS,l,2.0NRT,298.9,26.6,D
32.74789,-115.69159,341.7,0.4,0.37,2019-12-13,2036,1,VIIRS,n,2.0NRT,300.6,4,D
32.74645,-115.7001,339,0.4,0.37,2019-12-13,2036,1,VIIRS,n,2.0NRT,302,6.6,D
32.74501,-115.70861,348.1,0.4,0.37,2019-12-13,2036,1,VIIRS,n,2.0NRT,299.8,4.5,D
32.74429,-115.71287,353.3,0.4,0.37,2019-12-13,2036,1,VIIRS,n,2.0NRT,299.3,6,D
32.74141,-115.7299,335.2,0.4,0.37,2019-12-13,2036,1,VIIRS,n,2.0NRT,301.2,11.8,D
32.74717,-115.69584,355.4,0.4,0.37,2019-12-13,2036,1,VIIRS,l,2.0NRT,300.8,6.6,D
32.75124,-115.69237,353.6,0.4,0.37,2019-12-13,2036,1,VIIRS,n,2.0NRT,301.7,7.9,D
32.74836,-115.7094,330.8,0.4,0.37,2019-12-13,2036,1,VIIRS,n,2.0NRT,298.7,2.5,D
32.74476,-115.7307,341.2,0.4,0.37,2019-12-13,2036,1,VIIRS,n,2.0NRT,300.1,5.9,D
32.7462,-115.72218,355.5,0.4,0.37,2019-12-13,2036,1,VIIRS,l,2.0NRT,299.5,20.6,D
36.2612,-121.21679,325.6,0.4,0.44,2019-12-13,2036,1,VIIRS,n,2.0NRT,288,5.3,D
34.0932,-117.53141,331.5,0.44,0.39,2019-12-13,2036,1,VIIRS,n,2.0NRT,297.6,3.8,D
36.26514,-121.21807,347.2,0.4,0.44,2019-12-13,2036,1,VIIRS,n,2.0NRT,285.8,5.3,D
34.36295,-118.96175,296.1,0.39,0.59,2019-12-14,0854,1,VIIRS,n,2.0NRT,280.5,0.3,N
40.86884,-122.55878,301.4,0.68,0.74,2019-12-14,0854,1,VIIRS,n,2.0NRT,273.6,2.1,N
40.86875,-122.54474,304.8,0.68,0.74,2019-12-14,0854,1,VIIRS,n,2.0NRT,273.2,1.8,N
40.86808,-122.54422,306.7,0.68,0.74,2019-12-14,0854,1,VIIRS,n,2.0NRT,273.5,1.6,N
34.60712,-117.33951,298.8,0.63,0.54,2019-12-14,0854,1,VIIRS,n,2.0NRT,280.6,1,N
36.36017,-114.91127,302.7,0.48,0.48,2019-12-14,0854,1,VIIRS,n,2.0NRT,277.3,1.6,N
34.364,-118.9641,296.9,0.39,0.59,2019-12-14,0854,1,VIIRS,n,2.0NRT,280.7,0.8,N
40.86824,-122.55803,302,0.68,0.74,2019-12-14,0854,1,VIIRS,n,2.0NRT,273.9,1.6,N
34.60972,-117.33968,299.9,0.65,0.73,2019-12-14,1036,1,VIIRS,n,2.0NRT,278.8,1.6,N
40.86594,-122.54992,306.2,0.47,0.48,2019-12-14,1036,1,VIIRS,n,2.0NRT,273,2.1,N
34.60799,-117.33866,309.2,0.65,0.73,2019-12-14,1036,1,VIIRS,n,2.0NRT,280.3,2.1,N
40.86261,-122.53578,336,0.48,0.48,2019-12-14,1036,1,VIIRS,n,2.0NRT,273.2,6.2,N
38.7106,-120.4419,342.6,0.56,0.52,2019-12-14,2018,1,VIIRS,n,2.0NRT,276.9,12.1,D
37.27164,-121.46001,331.7,0.54,0.68,2019-12-14,2200,1,VIIRS,n,2.0NRT,283.3,4,D
33.85517,-118.339,298.6,0.66,0.73,2019-12-15,0836,1,VIIRS,n,2.0NRT,283,1.3,N
33.85347,-118.33375,298.7,0.66,0.73,2019-12-15,0836,1,VIIRS,n,2.0NRT,284.3,1.2,N
34.33726,-118.52416,295.5,0.68,0.74,2019-12-15,0836,1,VIIRS,n,2.0NRT,277.5,0.9,N
34.15507,-118.19328,311.9,0.33,0.55,2019-12-15,1018,1,VIIRS,n,2.0NRT,277.9,0.7,N
34.33321,-118.51749,302.7,0.62,0.54,2019-12-15,1018,1,VIIRS,n,2.0NRT,277.3,1.4,N
38.74699,-120.5407,297.3,0.39,0.44,2019-12-15,1018,1,VIIRS,n,2.0NRT,270.9,1.2,N
33.82325,-118.24418,297,0.33,0.55,2019-12-15,1018,1,VIIRS,n,2.0NRT,283.7,0.5,N
37.94425,-122.39293,295.3,0.5,0.41,2019-12-15,1018,1,VIIRS,n,2.0NRT,281.4,0.8,N
37.95126,-122.3979,302.1,0.5,0.41,2019-12-15,1018,1,VIIRS,n,2.0NRT,284.4,1.1,N
38.87056,-120.63811,299.1,0.38,0.43,2019-12-15,1018,1,VIIRS,n,2.0NRT,271.3,1.5,N
34.60932,-117.33806,312.7,0.36,0.57,2019-12-15,1018,1,VIIRS,n,2.0NRT,277.1,1.4,N
33.77967,-118.23785,298,0.33,0.55,2019-12-15,1018,1,VIIRS,n,2.0NRT,285.8,0.6,N
38.74006,-120.54739,305.3,0.39,0.44,2019-12-15,1018,1,VIIRS,n,2.0NRT,271.5,1.3,N
33.80684,-118.24253,295.2,0.33,0.55,2019-12-15,1018,1,VIIRS,n,2.0NRT,283.9,0.7,N
38.01725,-122.11147,295.3,0.51,0.41,2019-12-15,1018,1,VIIRS,n,2.0NRT,282.5,1.2,N
33.79525,-118.23618,295.3,0.33,0.55,2019-12-15,1018,1,VIIRS,n,2.0NRT,283.8,0.6,N
34.62185,-117.10291,299.1,0.37,0.58,2019-12-15,1018,1,VIIRS,n,2.0NRT,275.9,1.2,N
38.74399,-120.54623,297.6,0.39,0.44,2019-12-15,1018,1,VIIRS,n,2.0NRT,270.7,1.3,N
38.74492,-120.55057,296.7,0.39,0.44,2019-12-15,1018,1,VIIRS,n,2.0NRT,270.1,1.1,N
39.60981,-122.60461,297.2,0.46,0.39,2019-12-15,1018,1,VIIRS,n,2.0NRT,275.8,0.6,N
33.85583,-118.33304,302,0.33,0.55,2019-12-15,1018,1,VIIRS,n,2.0NRT,285.1,1,N
34.33701,-118.52271,299.7,0.62,0.54,2019-12-15,1018,1,VIIRS,n,2.0NRT,276.7,0.9,N
37.4545,-121.93097,300.8,0.53,0.42,2019-12-15,1018,1,VIIRS,n,2.0NRT,277.6,0.6,N
33.77798,-118.23094,298,0.33,0.55,2019-12-15,1018,1,VIIRS,n,2.0NRT,281.7,0.9,N
39.52962,-121.34753,307.8,0.52,0.41,2019-12-15,1018,1,VIIRS,n,2.0NRT,276.1,1.2,N
33.81835,-118.24592,296,0.33,0.55,2019-12-15,1018,1,VIIRS,n,2.0NRT,283,0.6,N
38.00453,-121.93353,297.8,0.52,0.42,2019-12-15,1018,1,VIIRS,n,2.0NRT,277.5,0.7,N
35.53212,-115.45219,352.3,0.33,0.55,2019-12-15,2000,1,VIIRS,n,2.0NRT,286.5,4.2,D
35.55403,-115.47078,351.2,0.33,0.55,2019-12-15,2000,1,VIIRS,n,2.0NRT,286.1,3.9,D
35.53231,-115.45178,352.2,0.33,0.55,2019-12-15,2000,1,VIIRS,n,2.0NRT,286.1,4.5,D
35.57196,-115.4841,336.6,0.33,0.55,2019-12-15,2000,1,VIIRS,n,2.0NRT,282.9,3.1,D
37.65965,-120.6919,328.5,0.33,0.55,2019-12-15,2136,1,VIIRS,n,2.0NRT,284.7,1.5,D
37.66273,-120.69291,339.6,0.33,0.55,2019-12-15,2136,1,VIIRS,n,2.0NRT,285.5,2.7,D
35.53151,-115.4445,329,0.62,0.71,2019-12-15,2136,1,VIIRS,n,2.0NRT,280.4,4.2,D
38.01421,-120.63375,328.2,0.33,0.55,2019-12-15,2142,1,VIIRS,n,2.0NRT,283.6,1.6,D
38.78043,-120.43646,327.7,0.35,0.56,2019-12-15,2142,1,VIIRS,n,2.0NRT,273.7,8.3,D
38.77554,-120.43048,338.3,0.35,0.56,2019-12-15,2142,1,VIIRS,n,2.0NRT,276.2,3.7,D
38.78067,-120.43236,356.5,0.35,0.56,2019-12-15,2142,1,VIIRS,l,2.0NRT,276.4,14.5,D
33.77859,-118.22727,297.7,0.55,0.43,2019-12-16,1000,1,VIIRS,n,2.0NRT,279.8,1.4,N
37.88475,-121.18372,303.5,0.39,0.36,2019-12-16,1000,1,VIIRS,n,2.0NRT,274.5,0.7,N
33.61345,-117.82153,299.3,0.39,0.44,2019-12-16,1000,1,VIIRS,n,2.0NRT,278.7,0.4,N
38.07227,-122.1377,300.8,0.38,0.36,2019-12-16,1000,1,VIIRS,n,2.0NRT,284.6,1.2,N
39.91335,-122.03801,301.4,0.38,0.36,2019-12-16,1000,1,VIIRS,n,2.0NRT,274.7,0.8,N
38.00544,-121.93403,299.7,0.39,0.36,2019-12-16,1000,1,VIIRS,n,2.0NRT,275.4,0.7,N
37.18417,-121.67821,299.1,0.39,0.36,2019-12-16,1000,1,VIIRS,n,2.0NRT,276.8,0.4,N
34.15629,-118.19406,295.3,0.55,0.42,2019-12-16,1000,1,VIIRS,n,2.0NRT,276.1,0.9,N
33.77758,-118.23877,295.7,0.55,0.43,2019-12-16,1000,1,VIIRS,n,2.0NRT,283,1.5,N
33.85343,-118.33288,304.2,0.54,0.42,2019-12-16,1000,1,VIIRS,n,2.0NRT,286.6,2.2,N
38.02013,-122.23907,303.1,0.38,0.36,2019-12-16,1000,1,VIIRS,n,2.0NRT,276.7,0.8,N
38.85174,-120.66219,296.6,0.39,0.37,2019-12-16,1000,1,VIIRS,n,2.0NRT,270.3,0.5,N
38.86288,-120.65219,297.1,0.39,0.37,2019-12-16,1000,1,VIIRS,n,2.0NRT,272.2,0.9,N
37.95042,-122.40053,305.2,0.38,0.36,2019-12-16,1000,1,VIIRS,n,2.0NRT,284.7,1.3,N
33.81941,-118.24506,295,0.55,0.43,2019-12-16,1000,1,VIIRS,n,2.0NRT,281.9,1.1,N
34.43225,-118.64547,295.5,0.51,0.41,2019-12-16,1000,1,VIIRS,n,2.0NRT,274.1,0.9,N
34.15243,-118.19495,295.9,0.55,0.42,2019-12-16,1000,1,VIIRS,n,2.0NRT,278.7,0.9,N
34.31881,-118.51253,295.8,0.52,0.42,2019-12-16,1000,1,VIIRS,n,2.0NRT,276.6,0.7,N
36.35978,-114.9121,304.5,0.48,0.48,2019-12-16,1000,1,VIIRS,n,2.0NRT,274.4,1,N
33.79564,-117.47622,301.2,0.4,0.44,2019-12-16,1000,1,VIIRS,n,2.0NRT,276.5,0.5,N
38.36969,-120.50963,295.8,0.4,0.37,2019-12-16,1000,1,VIIRS,n,2.0NRT,271.3,0.6,N
37.45493,-121.93101,305.1,0.39,0.36,2019-12-16,1000,1,VIIRS,n,2.0NRT,276.5,0.6,N
34.036,-118.10581,295.7,0.55,0.43,2019-12-16,1000,1,VIIRS,n,2.0NRT,277.4,0.5,N
37.31725,-122.09296,295.8,0.39,0.36,2019-12-16,1000,1,VIIRS,n,2.0NRT,279,0.7,N
33.71715,-117.70991,295.8,0.39,0.44,2019-12-16,1000,1,VIIRS,n,2.0NRT,280.4,0.5,N
38.78878,-120.43582,308.4,0.4,0.37,2019-12-16,1000,1,VIIRS,n,2.0NRT,268.7,1.3,N
38.78622,-120.44109,301.6,0.4,0.37,2019-12-16,1000,1,VIIRS,n,2.0NRT,269.2,1.3,N
38.78545,-120.43661,304.1,0.4,0.37,2019-12-16,1000,1,VIIRS,n,2.0NRT,269.7,1.3,N
38.78467,-120.43208,312.2,0.4,0.37,2019-12-16,1000,1,VIIRS,n,2.0NRT,270.3,1.2,N
38.78134,-120.43286,335.5,0.4,0.37,2019-12-16,1000,1,VIIRS,n,2.0NRT,273,3,N
38.78212,-120.43742,299.8,0.4,0.37,2019-12-16,1000,1,VIIRS,n,2.0NRT,269.8,1.1,N
38.77801,-120.43366,316.6,0.4,0.37,2019-12-16,1000,1,VIIRS,n,2.0NRT,270.7,3,N
34.14182,-117.42718,302.4,0.4,0.44,2019-12-16,1000,1,VIIRS,n,2.0NRT,277,0.5,N
34.33606,-118.51965,320.6,0.52,0.42,2019-12-16,1000,1,VIIRS,n,2.0NRT,276.1,2.4,N
38.0231,-122.06467,297.2,0.38,0.36,2019-12-16,1000,1,VIIRS,n,2.0NRT,281.4,1.4,N
34.29379,-118.80214,295.7,0.51,0.41,2019-12-16,1000,1,VIIRS,n,2.0NRT,278.4,0.8,N
35.53527,-115.4511,333.6,0.59,0.7,2019-12-16,1942,1,VIIRS,n,2.0NRT,279.7,5.9,D
35.57327,-115.48569,325.2,0.59,0.7,2019-12-16,1942,1,VIIRS,n,2.0NRT,279,6,D
35.57571,-115.48641,332.7,0.59,0.7,2019-12-16,1942,1,VIIRS,n,2.0NRT,280,4.4,D
39.63979,-121.7492,328.7,0.52,0.41,2019-12-16,2118,1,VIIRS,n,2.0NRT,287.4,3.2,D
35.86351,-120.8616,328.9,0.51,0.41,2019-12-16,2118,1,VIIRS,n,2.0NRT,288.2,6,D
36.26157,-121.21838,330.7,0.5,0.41,2019-12-16,2118,1,VIIRS,n,2.0NRT,292.1,6,D
37.66719,-120.6953,331.8,0.55,0.43,2019-12-16,2118,1,VIIRS,n,2.0NRT,285.2,4.1,D
35.64791,-120.42454,355.4,0.54,0.42,2019-12-16,2118,1,VIIRS,n,2.0NRT,278.5,19.9,D
37.66718,-120.69633,332,0.55,0.43,2019-12-16,2118,1,VIIRS,n,2.0NRT,285,4.5,D
35.57444,-115.48078,341.9,0.33,0.55,2019-12-16,2118,1,VIIRS,n,2.0NRT,280.6,3.5,D
36.26221,-121.21273,350.5,0.5,0.41,2019-12-16,2118,1,VIIRS,n,2.0NRT,293.8,10.1,D
39.52637,-121.34724,330.5,0.54,0.42,2019-12-16,2118,1,VIIRS,n,2.0NRT,284.5,4.3,D
38.84855,-122.20228,326.2,0.49,0.4,2019-12-16,2118,1,VIIRS,n,2.0NRT,286.4,2.8,D
38.50087,-120.50622,326.1,0.57,0.43,2019-12-16,2118,1,VIIRS,n,2.0NRT,278.7,2.9,D
39.68002,-122.33197,327.5,0.49,0.4,2019-12-16,2118,1,VIIRS,n,2.0NRT,285.7,2.5,D
39.11137,-122.23357,328.9,0.49,0.4,2019-12-16,2118,1,VIIRS,n,2.0NRT,286.1,4.7,D
39.52741,-121.34832,328.5,0.54,0.42,2019-12-16,2118,1,VIIRS,n,2.0NRT,284.9,2.8,D
35.86288,-120.86736,339.7,0.51,0.41,2019-12-16,2118,1,VIIRS,n,2.0NRT,290.7,11.4,D
39.1096,-122.231,328,0.49,0.4,2019-12-16,2118,1,VIIRS,n,2.0NRT,285.9,4.9,D
39.66839,-122.30054,341.4,0.49,0.4,2019-12-16,2118,1,VIIRS,n,2.0NRT,286.9,8.5,D
